node,sxx,syy,szz,sxy,sxz,syz,principal_stress,TCI,crack_risk
48,-14.207714124999999,-14.712241125,-1.6429698874999998,0.0862316425,5.3910898750000005,-7.0236979999999996,14.712241125,0.795256277027027,False
49,-14.358520312500003,-16.5104393125,-0.9912971187499999,0.05709319193749998,5.7369621875000005,-5.413429375,16.5104393125,0.8924561790540542,False
104,-6.795583187499998,-7.465936000000001,0.75182789375,0.12429190874999999,1.7211644812500002,-2.90438604375,9.762013499999997,0.5276764054054054,False
105,-7.11220390625,-9.366987062500002,0.34286953125,0.07034932031249999,1.9513407999999999,-2.5648813000000006,10.57326015625,0.5715275760135137,False
160,1.3554082768750002,0.64053395,1.9226207375000002,0.08926594874999999,-1.3943958565,0.9478960962499999,3.5684287437499997,0.1928880402027027,False
161,1.1249727165625,-0.08419193750000006,1.009550921875,0.020591845593749995,-1.3222423269999999,0.5139123293750001,3.613463215625,0.19532233597972973,False
216,2.09426880375,1.5006987749999998,0.6986158000000001,0.016179722500000004,-0.8400308004999999,0.68086628,2.3250716125,0.12567954662162162,False
217,2.1158329331249996,2.0551509375,0.3420656625000001,-0.0424217575,-0.8102040664999999,0.74415788375,2.5908454312499996,0.1400456989864865,False
50,-14.621626749999999,-19.164365,-0.3654504999999999,-0.0431316924375,6.2315633125000005,-2.7374889375,19.164365,1.0359116216216215,True
106,-7.443499499999999,-12.213611187500002,0.12560917187499993,-0.07220887687499998,2.263170865625,-1.656001365625,12.271845531250001,0.6633430016891891,False
162,0.9226695587500001,-1.3415982562500002,0.27250331965624996,-0.11960263003125,-1.23846778,-0.050089569593750036,4.142348,0.22391070270270277,False
218,2.1107113675,2.5796608625,-0.07166220443750002,-0.13791919875000003,-0.77171397875,0.4743346545625001,2.9053699375,0.15704702364864861,False
51,-14.811740749999998,-20.487393125000004,-0.2988312875000001,-0.12647061624999997,6.370166749999999,-1.0292239218124999,20.487393125000004,1.1074266554054055,True
107,-7.46081759375,-13.6669726875,0.42450791875,-0.18005984124999996,2.349173371875,-0.6593243459062498,13.6669726875,0.7387552804054054,False
163,0.9794296962500001,-2.2376253125,0.5433789290312501,-0.21528697750000003,-1.1983166781249999,-0.10409578490625003,4.88919328125,0.2642807179054055,False
219,2.0687538300000003,2.3713016250000005,-0.06108926693750001,-0.19692488875000003,-0.72481335,0.08123320018750002,2.9318343125,0.15847753040540544,False
52,-14.96911025,-21.189975000000004,-0.18575320624999997,-0.11022398250000003,6.2920229999999995,0.1588388906875,21.189975000000004,1.145404054054054,True
108,-7.46696453125,-14.382474125,0.50281350625,-0.16057286437499999,2.318629584375,0.17609018846874996,14.382474125,0.7774310337837839,False
164,1.0462086875,-2.7386721562500003,0.5737058062500001,-0.198639875625,-1.1500938875000002,0.13733207721875,5.23678146875,0.28306926858108106,False
220,2.0572361874999996,2.0976289375,-0.043968606250000014,-0.186358005,-0.64542394375,0.0813226681875,2.8985896874999995,0.15668052364864865,False
53,-15.166222562499998,-21.414203750000002,-0.25326286875000004,-0.03673515891874998,6.147406499999999,1.3799317500000001,21.414203750000002,1.1575245270270271,True
109,-7.519929343749999,-14.45421365625,0.28988276874999996,-0.05712555039687502,2.2304551562499997,1.0506298218749999,14.45421365625,0.7813088462837837,False
165,1.095523409375,-2.689590875,0.2872700534375,-0.07467355218749999,-1.1340149406250002,0.4147586263125,5.210382999999999,0.2816423243243244,False
221,2.06468294375,2.1150418125,-0.258488299375,-0.07183116249999998,-0.58153369375,0.10818935887500002,2.9265424375,0.1581914831081081,False
54,-15.422073500000002,-20.821601249999997,-0.38779131249999993,0.006203436518750002,5.93498975,3.26367925,20.821601249999997,1.1254919594594597,True
110,-7.678140968750002,-13.497295156249997,-0.22717712812500002,0.014954443884375002,2.0903565125,2.178386784375,13.509412843749997,0.7302385320945946,False
166,1.0694230006249998,-1.9046511718750008,-0.24116253406249993,0.042912237500000006,-1.1524755562500002,0.39922110878125017,4.577270437500001,0.24742002364864865,False
222,2.07305443875,2.36368671875,-0.41576212437499993,0.06211902375,-0.5506743875000001,-0.2946521011875,2.9573164375,0.1598549425675676,False
55,-15.787385312499996,-18.537936375000005,-1.687621,-0.0337867683125,5.504405437499999,6.375402125,18.537936375000005,1.002050614864865,True
111,-7.669478343749996,-10.637406437499996,-0.46144987187500014,-0.04248600478125,1.794510840625,3.220002984375,11.76441353125,0.6359142449324323,False
167,1.1985959974999998,-0.3670029749999998,0.33687061562500004,-0.003278989843749999,-1.235801165625,-0.321466225,3.8154651781249997,0.2062413609797298,False
223,1.9487633699999998,2.00287055,-0.09098002500000002,0.04462726156249999,-0.556218575,-0.70753629375,2.64003966875,0.14270484695945942,False
56,-16.01440275,-16.835821499999998,-2.941064625,-0.07172586875,5.20963975,8.279000750000002,16.835821499999998,0.9100444054054054,False
112,-7.552065187499999,-8.59846275,-0.3626982999999999,-0.10728146625,1.5854819312500001,3.60028915,10.828241562499999,0.5853103547297298,False
168,1.36503286875,0.57248701875,1.2214271187499999,-0.0839007603125,-1.30427991875,-0.9146054375,3.575780793750001,0.19328544831081082,False
224,1.8197933625,1.5060780375,0.22718621249999996,-0.024964456874999996,-0.5698839499999999,-0.750788425,2.3308999625,0.12599459256756756,False
